"","ONDA","mulher","idade","ensino","bolsonaro","tratamento","frame_silente_ganhos","frame_saliente_perdas","op_previdência_AFAVOR","region"
"8381","5",1,39,2,2,"2",NA,2,0,"Nordeste"
"8382","5",1,39,2,3,"1",2,NA,0,"Sul"
"8383","5",1,34,1,3,"2",NA,2,0,"Sul"
"8384","5",0,37,2,3,"0",NA,NA,NA,"Sudeste"
"8385","5",1,31,2,3,"1",2,NA,0,"Centro-Oeste"
"8386","5",1,32,2,4,"2",NA,2,0,"Sul"
"8387","5",0,63,1,1,"2",NA,1,1,"Sudeste"
"8388","5",1,42,3,3,"1",1,NA,1,"Nordeste"
"8389","5",0,48,2,NA,"0",NA,NA,NA,"Nordeste"
"8390","5",1,57,2,5,"2",NA,2,0,"Sudeste"
"8391","5",1,42,3,1,"2",NA,1,1,"Sudeste"
"8392","5",0,47,3,5,"1",2,NA,0,"Nordeste"
"8393","5",1,45,2,1,"1",1,NA,1,"Nordeste"
"8394","5",1,27,2,5,"2",NA,2,0,"Nordeste"
"8395","5",1,50,2,5,"1",2,NA,0,"Nordeste"
"8396","5",1,30,2,5,"1",2,NA,0,"Nordeste"
"8397","5",1,28,2,2,"1",1,NA,1,"Nordeste"
"8398","5",1,52,1,2,"1",1,NA,1,"Sul"
"8399","5",1,58,2,1,"2",NA,1,1,"Nordeste"
"8400","5",0,46,2,5,"1",2,NA,0,"Nordeste"
"8401","5",0,55,2,3,"1",1,NA,1,"Nordeste"
"8402","5",0,49,2,2,"0",NA,NA,1,"Sudeste"
"8403","5",1,42,3,3,"1",1,NA,1,"Sudeste"
"8404","5",1,28,3,3,"1",3,NA,NA,"Nordeste"
"8405","5",0,44,2,2,"0",NA,NA,1,"Sudeste"
"8406","5",1,44,2,2,"1",1,NA,1,"Centro-Oeste"
"8407","5",0,18,2,2,"2",NA,2,0,"Sudeste"
"8408","5",1,28,2,NA,"0",NA,NA,NA,"Sudeste"
"8409","5",1,51,2,5,"2",NA,2,0,"Sudeste"
"8410","5",1,37,1,3,"0",NA,NA,NA,"Nordeste"
"8411","5",1,38,1,1,"0",NA,NA,NA,"Sudeste"
"8412","5",0,67,2,3,"0",NA,NA,1,"Sudeste"
"8413","5",1,52,2,2,"1",2,NA,0,"Sudeste"
"8414","5",1,46,1,5,"2",NA,2,0,"Sudeste"
"8415","5",0,37,2,4,"1",1,NA,1,"Sudeste"
"8416","5",0,36,3,5,"1",2,NA,0,"Sudeste"
"8417","5",1,40,2,5,"1",3,NA,NA,"Sudeste"
"8418","5",0,61,3,2,"1",4,NA,NA,"Sudeste"
"8419","5",0,50,1,1,"1",3,NA,NA,"Norte"
"8420","5",1,33,2,1,"0",NA,NA,1,"Norte"
"8421","5",0,38,2,3,"1",2,NA,0,"Sudeste"
"8422","5",1,34,3,5,"1",2,NA,0,"Sudeste"
"8423","5",1,34,2,5,"0",NA,NA,0,"Sudeste"
"8424","5",1,35,2,2,"1",2,NA,0,"Nordeste"
"8425","5",1,33,2,3,"0",NA,NA,NA,"Norte"
"8426","5",1,38,2,3,"0",NA,NA,0,"Nordeste"
"8427","5",0,38,3,2,"2",NA,1,1,"Sudeste"
"8428","5",1,53,2,3,"2",NA,2,0,"Sudeste"
"8429","5",1,25,2,5,"1",2,NA,0,"Sudeste"
"8430","5",1,63,2,1,"1",1,NA,1,"Norte"
"8431","5",1,50,1,1,"1",3,NA,NA,"Sudeste"
"8432","5",1,56,2,5,"1",2,NA,0,"Sudeste"
"8433","5",0,50,2,1,"2",NA,1,1,"Nordeste"
"8434","5",1,31,3,5,"2",NA,2,0,"Norte"
"8435","5",1,27,2,5,"0",NA,NA,0,"Sudeste"
"8436","5",1,51,2,3,"0",NA,NA,0,"Sul"
"8437","5",0,56,2,5,"0",NA,NA,0,"Sudeste"
"8438","5",1,62,2,5,"2",NA,2,0,"Nordeste"
"8439","5",0,36,2,5,"2",NA,3,NA,"Sudeste"
"8440","5",1,48,3,2,"1",1,NA,1,"Sudeste"
"8441","5",1,34,2,5,"0",NA,NA,NA,"Norte"
"8442","5",0,55,2,3,"1",1,NA,1,"Sudeste"
"8443","5",1,30,2,3,"0",NA,NA,NA,"Norte"
"8444","5",1,51,3,3,"2",NA,2,0,"Nordeste"
"8445","5",0,63,1,5,"2",NA,2,0,"Sudeste"
"8446","5",0,43,2,2,"1",1,NA,1,"Sudeste"
"8447","5",1,26,2,5,"1",2,NA,0,"Norte"
"8448","5",1,52,2,5,"2",NA,2,0,"Nordeste"
"8449","5",0,49,1,NA,"0",NA,NA,NA,"Sudeste"
"8450","5",1,54,2,1,"2",NA,3,NA,"Sudeste"
"8451","5",1,40,2,2,"2",NA,1,1,"Sudeste"
"8452","5",1,28,2,4,"1",1,NA,1,"Sudeste"
"8453","5",1,64,2,4,"1",2,NA,0,"Nordeste"
"8454","5",1,26,2,5,"1",2,NA,0,"Sudeste"
"8455","5",0,69,3,2,"0",NA,NA,1,"Centro-Oeste"
"8456","5",1,26,2,2,"0",NA,NA,NA,"Sudeste"
"8457","5",1,54,2,5,"2",NA,2,0,"Sudeste"
"8458","5",1,27,2,2,"0",NA,NA,1,"Sudeste"
"8459","5",0,41,2,5,"2",NA,2,0,"Sudeste"
"8460","5",0,89,2,3,"1",2,NA,0,"Nordeste"
"8461","5",1,49,2,5,"2",NA,2,0,"Nordeste"
"8462","5",1,42,2,2,"0",NA,NA,1,"Nordeste"
"8463","5",0,58,2,5,"1",2,NA,0,"Nordeste"
"8464","5",1,39,2,3,"0",NA,NA,1,"Nordeste"
"8465","5",1,50,2,5,"2",NA,2,0,"Nordeste"
"8466","5",0,65,2,3,"2",NA,1,1,"Sudeste"
"8467","5",0,55,2,5,"2",NA,2,0,"Sudeste"
"8468","5",1,40,2,5,"2",NA,1,1,"Nordeste"
"8469","5",1,48,2,3,"1",4,NA,NA,"Sudeste"
"8470","5",1,26,2,5,"2",NA,2,0,"Norte"
"8471","5",0,48,2,4,"1",4,NA,NA,"Sudeste"
"8472","5",1,25,3,5,"1",1,NA,1,"Sul"
"8473","5",1,37,2,5,"1",2,NA,0,"Nordeste"
"8474","5",1,28,2,1,"1",4,NA,NA,"Sudeste"
"8475","5",1,52,1,1,"0",NA,NA,1,"Nordeste"
"8476","5",0,59,2,5,"0",NA,NA,0,"Sudeste"
"8477","5",1,44,2,4,"2",NA,2,0,"Nordeste"
"8478","5",1,46,2,2,"1",1,NA,1,"Nordeste"
"8479","5",1,38,2,3,"2",NA,2,0,"Nordeste"
"8480","5",1,33,2,1,"0",NA,NA,1,"Sul"
"8481","5",1,39,2,4,"0",NA,NA,NA,"Sudeste"
"8482","5",1,29,2,5,"2",NA,2,0,"Sul"
"8483","5",1,40,3,5,"0",NA,NA,0,"Nordeste"
"8484","5",1,42,2,3,"1",1,NA,1,"Nordeste"
"8485","5",0,55,2,5,"2",NA,2,0,"Sudeste"
"8486","5",0,69,2,NA,"1",4,NA,NA,"Sudeste"
"8487","5",0,39,2,3,"2",NA,2,0,"Sudeste"
"8488","5",0,61,2,5,"0",NA,NA,0,"Norte"
"8489","5",1,45,2,5,"0",NA,NA,0,"Nordeste"
"8490","5",1,55,3,4,"2",NA,4,NA,"Sudeste"
"8491","5",1,32,3,3,"0",NA,NA,0,"Norte"
"8492","5",0,58,3,5,"0",NA,NA,0,"Sudeste"
"8493","5",0,55,2,5,"0",NA,NA,0,"Sudeste"
"8494","5",1,39,2,1,"0",NA,NA,0,"Sul"
"8495","5",0,56,2,5,"0",NA,NA,NA,"Sudeste"
"8496","5",1,49,2,5,"1",4,NA,NA,"Sudeste"
"8497","5",1,28,2,1,"1",1,NA,1,"Sudeste"
"8498","5",1,43,2,5,"0",NA,NA,0,"Nordeste"
"8499","5",0,37,2,5,"1",4,NA,NA,"Sudeste"
"8500","5",1,41,2,1,"2",NA,2,0,"Nordeste"
"8501","5",0,63,1,5,"2",NA,2,0,"Nordeste"
"8502","5",1,48,3,2,"0",NA,NA,1,"Sudeste"
"8503","5",1,51,2,5,"2",NA,1,1,"Sudeste"
"8504","5",1,34,2,1,"0",NA,NA,1,"Norte"
"8505","5",1,37,2,5,"1",3,NA,NA,"Sudeste"
"8506","5",1,41,1,5,"1",4,NA,NA,"Nordeste"
"8507","5",0,36,3,4,"2",NA,2,0,"Sudeste"
"8508","5",1,45,2,5,"0",NA,NA,0,"Sudeste"
"8509","5",0,36,1,5,"1",2,NA,0,"Sudeste"
"8510","5",0,41,2,5,"0",NA,NA,0,"Sudeste"
"8511","5",1,57,2,5,"0",NA,NA,NA,"Sudeste"
"8512","5",0,32,3,2,"0",NA,NA,0,"Sudeste"
"8513","5",0,49,1,NA,"2",NA,4,NA,"Nordeste"
"8514","5",1,46,2,1,"1",1,NA,1,"Nordeste"
"8515","5",1,50,1,4,"2",NA,2,0,"Sudeste"
"8516","5",0,46,3,5,"0",NA,NA,0,"Norte"
"8517","5",1,39,2,1,"0",NA,NA,1,"Nordeste"
"8518","5",1,56,2,5,"0",NA,NA,0,"Nordeste"
"8519","5",0,41,2,1,"1",1,NA,1,"Sudeste"
"8520","5",0,35,2,5,"1",2,NA,0,"Sudeste"
"8521","5",1,48,2,1,"1",1,NA,1,"Sudeste"
"8522","5",1,51,2,5,"0",NA,NA,0,"Sudeste"
"8523","5",1,40,2,1,"2",NA,1,1,"Nordeste"
"8524","5",1,34,1,5,"0",NA,NA,1,"Norte"
"8525","5",0,36,2,NA,"2",NA,3,NA,"Sudeste"
"8526","5",1,44,2,4,"1",2,NA,0,"Nordeste"
"8527","5",1,36,2,2,"1",1,NA,1,"Nordeste"
"8528","5",1,54,2,5,"1",4,NA,NA,"Sudeste"
"8529","5",1,30,1,2,"1",1,NA,1,"Sul"
"8530","5",0,53,2,2,"2",NA,4,NA,"Sudeste"
"8531","5",1,50,2,1,"2",NA,1,1,"Sudeste"
"8532","5",1,35,2,4,"0",NA,NA,NA,"Nordeste"
"8533","5",0,50,1,5,"1",4,NA,NA,"Sudeste"
"8534","5",1,36,3,4,"1",2,NA,0,"Nordeste"
"8535","5",1,50,2,2,"1",1,NA,1,"Sudeste"
"8536","5",1,35,2,1,"1",2,NA,0,"Sudeste"
"8537","5",1,42,2,1,"0",NA,NA,0,"Sudeste"
"8538","5",0,38,2,2,"1",3,NA,NA,"Sudeste"
"8539","5",1,36,2,1,"0",NA,NA,0,"Nordeste"
"8540","5",1,41,2,4,"2",NA,2,0,"Nordeste"
"8541","5",0,44,3,2,"2",NA,3,NA,"Sudeste"
"8542","5",1,38,2,1,"1",1,NA,1,"Sudeste"
"8543","5",0,55,1,1,"2",NA,1,1,"Sudeste"
"8544","5",0,47,2,4,"0",NA,NA,0,"Nordeste"
"8545","5",0,47,3,5,"0",NA,NA,0,"Sudeste"
"8546","5",0,45,2,3,"1",1,NA,1,"Nordeste"
"8547","5",1,46,2,3,"0",NA,NA,NA,"Sudeste"
"8548","5",1,24,2,5,"0",NA,NA,0,"Sul"
"8549","5",1,47,2,3,"1",1,NA,1,"Sudeste"
"8550","5",0,54,2,2,"2",NA,2,0,"Centro-Oeste"
"8551","5",1,49,3,5,"1",2,NA,0,"Nordeste"
"8552","5",1,50,1,4,"0",NA,NA,NA,"Nordeste"
"8553","5",1,40,2,5,"0",NA,NA,0,"Sudeste"
"8554","5",0,55,2,5,"1",2,NA,0,"Sudeste"
"8555","5",0,61,1,4,"2",NA,2,0,"Nordeste"
"8556","5",1,42,2,1,"2",NA,1,1,"Nordeste"
"8557","5",1,30,2,5,"2",NA,2,0,"Sul"
"8558","5",0,38,2,4,"2",NA,4,NA,"Sudeste"
"8559","5",1,43,2,4,"0",NA,NA,NA,"Nordeste"
"8560","5",1,56,2,5,"1",1,NA,1,"Sudeste"
"8561","5",0,47,2,5,"2",NA,2,0,"Norte"
"8562","5",0,53,2,2,"1",4,NA,NA,"Sudeste"
"8563","5",1,55,2,3,"0",NA,NA,0,"Nordeste"
"8564","5",0,39,2,3,"0",NA,NA,NA,"Sudeste"
"8565","5",1,39,2,5,"0",NA,NA,0,"Nordeste"
"8566","5",1,62,2,4,"2",NA,2,0,"Nordeste"
"8567","5",1,50,3,4,"2",NA,2,0,"Nordeste"
"8568","5",1,43,2,1,"0",NA,NA,1,"Nordeste"
"8569","5",1,50,2,3,"2",NA,2,0,"Sudeste"
"8570","5",1,57,3,5,"0",NA,NA,0,"Sudeste"
"8571","5",1,52,2,5,"2",NA,2,0,"Sudeste"
"8572","5",1,50,2,4,"2",NA,2,0,"Sudeste"
"8573","5",0,53,2,5,"0",NA,NA,0,"Sudeste"
"8574","5",0,47,2,5,"1",2,NA,0,"Norte"
"8575","5",1,58,2,1,"0",NA,NA,0,"Sudeste"
"8576","5",1,36,2,5,"2",NA,2,0,"Nordeste"
"8577","5",0,40,2,5,"0",NA,NA,0,"Sudeste"
"8578","5",1,74,1,3,"2",NA,2,0,"Sudeste"
"8579","5",1,63,1,3,"1",2,NA,0,"Sudeste"
"8580","5",1,64,2,4,"1",3,NA,NA,"Sudeste"
"8581","5",1,65,2,4,"0",NA,NA,0,"Sudeste"
"8582","5",1,69,2,1,"2",NA,2,0,"Sudeste"
"8583","5",0,44,3,4,"2",NA,2,0,"Sudeste"
"8584","5",1,65,2,2,"0",NA,NA,0,"Sudeste"
"8585","5",1,63,3,5,"0",NA,NA,0,"Sudeste"
"8586","5",1,60,2,2,"0",NA,NA,0,"Sudeste"
"8587","5",1,74,3,4,"0",NA,NA,1,"Sudeste"
"8588","5",0,62,3,4,"2",NA,2,0,"Nordeste"
"8589","5",1,68,2,1,"2",NA,1,1,"Sudeste"
"8590","5",1,27,2,5,"1",2,NA,0,"Sul"
"8591","5",1,66,2,3,"1",1,NA,1,"Sudeste"
"8592","5",1,67,3,5,"0",NA,NA,0,"Sudeste"
"8593","5",0,27,2,5,"0",NA,NA,NA,"Sudeste"
"8594","5",1,61,2,3,"1",3,NA,NA,"Sudeste"
"8595","5",1,60,2,NA,"0",NA,NA,NA,"Sudeste"
"8596","5",1,64,3,5,"1",2,NA,0,"Sudeste"
"8597","5",1,76,3,5,"1",3,NA,NA,"Sudeste"
"8598","5",1,74,2,5,"1",2,NA,0,"Sudeste"
"8599","5",1,68,2,5,"2",NA,2,0,"Sudeste"
"8600","5",1,38,2,5,"2",NA,2,0,"Nordeste"
"8601","5",1,63,2,5,"2",NA,2,0,"Sudeste"
"8602","5",1,61,3,NA,"2",NA,4,NA,"Sudeste"
"8603","5",1,61,2,1,"0",NA,NA,1,"Sudeste"
"8604","5",1,68,2,1,"1",1,NA,1,"Nordeste"
"8605","5",1,60,3,4,"2",NA,2,0,"Sudeste"
"8606","5",1,62,3,5,"1",2,NA,0,"Nordeste"
"8607","5",1,53,3,2,"1",1,NA,1,"Sudeste"
"8608","5",1,49,3,4,"1",2,NA,0,"Nordeste"
"8609","5",0,61,1,5,"1",3,NA,NA,"Sul"
"8610","5",1,62,2,5,"1",1,NA,1,"Sudeste"
"8611","5",1,67,2,2,"1",1,NA,1,"Nordeste"
"8612","5",1,64,2,5,"0",NA,NA,0,"Nordeste"
"8613","5",0,63,1,2,"2",NA,3,NA,"Sudeste"
"8614","5",1,64,2,4,"1",2,NA,0,"Sudeste"
"8615","5",0,58,1,NA,"2",NA,4,NA,"Sudeste"
"8616","5",1,69,2,2,"1",1,NA,1,"Sudeste"
"8617","5",1,62,3,1,"1",1,NA,1,"Sudeste"
"8618","5",1,62,2,2,"0",NA,NA,0,"Sudeste"
"8619","5",1,38,2,5,"1",2,NA,0,"Nordeste"
"8620","5",1,76,2,1,"1",1,NA,1,"Sudeste"
"8621","5",1,60,2,4,"2",NA,2,0,"Nordeste"
"8622","5",1,64,3,2,"1",3,NA,NA,"Sudeste"
"8623","5",0,62,2,5,"0",NA,NA,0,"Nordeste"
"8624","5",1,58,2,1,"0",NA,NA,1,"Nordeste"
"8625","5",1,53,2,2,"0",NA,NA,0,"Sudeste"
"8626","5",1,72,1,5,"2",NA,4,NA,"Sudeste"
"8627","5",1,56,2,5,"1",2,NA,0,"Sudeste"
"8628","5",1,66,3,1,"0",NA,NA,1,"Sudeste"
"8629","5",1,66,2,3,"2",NA,3,NA,"Nordeste"
"8630","5",1,27,2,2,"2",NA,3,NA,"Centro-Oeste"
"8631","5",0,46,2,5,"1",3,NA,NA,"Norte"
"8632","5",1,60,1,5,"0",NA,NA,0,"Sudeste"
"8633","5",0,56,2,5,"1",2,NA,0,"Sudeste"
"8634","5",0,38,2,3,"0",NA,NA,0,"Sudeste"
"8635","5",1,41,2,1,"1",1,NA,1,"Sul"
"8636","5",1,64,3,2,"0",NA,NA,NA,"Sudeste"
"8637","5",1,69,2,1,"2",NA,2,0,"Sudeste"
"8638","5",0,43,1,NA,"1",3,NA,NA,"Sudeste"
"8639","5",1,54,1,4,"0",NA,NA,NA,"Sudeste"
"8640","5",1,27,2,5,"2",NA,2,0,"Norte"
"8641","5",0,67,3,NA,"2",NA,2,0,"Norte"
"8642","5",1,63,2,5,"0",NA,NA,0,"Norte"
"8643","5",0,44,2,5,"1",2,NA,0,"Sudeste"
"8644","5",1,65,2,3,"0",NA,NA,0,"Sudeste"
"8645","5",1,64,2,2,"2",NA,3,NA,"Sudeste"
"8646","5",0,46,1,2,"0",NA,NA,0,"Nordeste"
"8647","5",1,64,2,1,"1",1,NA,1,"Nordeste"
"8648","5",1,70,3,1,"2",NA,1,1,"Sudeste"
"8649","5",0,49,2,1,"1",1,NA,1,"Sudeste"
"8650","5",1,60,3,5,"2",NA,2,0,"Nordeste"
"8651","5",1,64,2,4,"1",2,NA,0,"Sudeste"
"8652","5",0,66,2,5,"0",NA,NA,0,"Nordeste"
"8653","5",1,70,2,1,"2",NA,1,1,"Sudeste"
"8654","5",1,73,3,5,"1",2,NA,0,"Sudeste"
"8655","5",1,63,2,1,"0",NA,NA,NA,"Sudeste"
"8656","5",1,57,2,5,"1",2,NA,0,"Sudeste"
"8657","5",1,70,2,5,"0",NA,NA,0,"Sudeste"
"8658","5",1,49,1,NA,"0",NA,NA,NA,"Sudeste"
"8659","5",1,41,2,3,"2",NA,2,0,"Norte"
"8660","5",0,67,2,2,"0",NA,NA,1,"Sudeste"
"8661","5",1,55,3,5,"1",4,NA,NA,"Sudeste"
"8662","5",0,69,2,NA,"0",NA,NA,NA,"Nordeste"
"8663","5",1,51,3,5,"2",NA,2,0,"Nordeste"
"8664","5",1,63,3,5,"0",NA,NA,0,"Sudeste"
"8665","5",1,69,2,1,"2",NA,1,1,"Sudeste"
"8666","5",0,64,2,NA,"0",NA,NA,0,"Nordeste"
"8667","5",1,65,1,4,"0",NA,NA,0,"Sudeste"
"8668","5",1,69,2,1,"0",NA,NA,1,"Sudeste"
"8669","5",1,67,2,1,"2",NA,2,0,"Sudeste"
"8670","5",1,64,2,4,"0",NA,NA,1,"Sudeste"
"8671","5",1,73,2,1,"1",1,NA,1,"Nordeste"
"8672","5",1,62,2,5,"0",NA,NA,0,"Sudeste"
"8673","5",1,74,1,1,"2",NA,1,1,"Sudeste"
"8674","5",1,67,2,1,"2",NA,1,1,"Sudeste"
"8675","5",1,73,3,5,"2",NA,4,NA,"Sudeste"
"8676","5",1,63,2,1,"2",NA,4,NA,"Sudeste"
"8677","5",1,75,1,5,"2",NA,2,0,"Sudeste"
"8678","5",1,49,1,4,"0",NA,NA,NA,"Sudeste"
"8679","5",1,72,2,5,"0",NA,NA,0,"Sudeste"
"8680","5",1,62,2,2,"2",NA,1,1,"Nordeste"
"8681","5",1,61,2,1,"0",NA,NA,NA,"Nordeste"
"8682","5",1,61,2,1,"2",NA,1,1,"Sudeste"
"8683","5",1,61,2,5,"1",4,NA,NA,"Nordeste"
"8684","5",1,67,2,5,"1",2,NA,0,"Sudeste"
"8685","5",1,77,2,5,"1",2,NA,0,"Nordeste"
"8686","5",1,60,3,4,"0",NA,NA,0,"Nordeste"
"8687","5",1,68,2,3,"2",NA,2,0,"Nordeste"
"8688","5",1,61,2,2,"0",NA,NA,NA,"Nordeste"
"8689","5",0,67,2,2,"2",NA,2,0,"Nordeste"
"8690","5",0,64,2,5,"0",NA,NA,0,"Centro-Oeste"
"8691","5",0,22,3,5,"1",1,NA,1,"Sudeste"
"8692","5",0,64,3,5,"0",NA,NA,0,"Nordeste"
"8693","5",0,60,3,5,"2",NA,2,0,"Nordeste"
"8694","5",1,61,3,NA,"1",2,NA,0,"Norte"
"8695","5",0,64,2,5,"2",NA,3,NA,"Nordeste"
"8696","5",0,61,3,1,"0",NA,NA,1,"Nordeste"
"8697","5",1,60,3,1,"2",NA,1,1,"Norte"
"8698","5",0,60,3,1,"1",1,NA,1,"Centro-Oeste"
"8699","5",0,56,3,5,"1",2,NA,0,"Norte"
"8700","5",0,63,1,1,"1",1,NA,1,"Nordeste"
"8701","5",0,61,1,5,"1",4,NA,NA,"Nordeste"
"8702","5",0,60,3,1,"2",NA,2,0,"Nordeste"
"8703","5",0,61,2,1,"0",NA,NA,NA,"Nordeste"
"8704","5",0,63,2,1,"2",NA,1,1,"Nordeste"
"8705","5",0,71,1,5,"2",NA,2,0,"Nordeste"
"8706","5",0,61,2,5,"1",3,NA,NA,"Centro-Oeste"
"8707","5",0,63,2,2,"1",1,NA,1,"Centro-Oeste"
"8708","5",0,68,2,1,"1",4,NA,NA,"Sudeste"
"8709","5",0,61,2,2,"1",3,NA,NA,"Nordeste"
"8710","5",1,19,2,4,"2",NA,1,1,"Sudeste"
"8711","5",0,67,3,NA,"0",NA,NA,NA,"Sudeste"
"8712","5",0,64,2,2,"2",NA,3,NA,"Sudeste"
"8713","5",0,60,2,1,"1",1,NA,1,"Nordeste"
"8714","5",0,60,3,2,"0",NA,NA,1,"Nordeste"
"8715","5",1,21,2,3,"2",NA,1,1,"Sudeste"
"8716","5",1,18,2,3,"1",1,NA,1,"Sudeste"
"8717","5",0,62,3,2,"0",NA,NA,1,"Norte"
"8718","5",0,59,3,5,"1",3,NA,NA,"Nordeste"
"8719","5",0,60,2,5,"0",NA,NA,0,"Sudeste"
"8720","5",0,61,3,4,"1",1,NA,1,"Nordeste"
"8721","5",0,63,2,2,"2",NA,4,NA,"Centro-Oeste"
"8722","5",0,62,2,2,"1",1,NA,1,"Nordeste"
"8723","5",1,21,2,5,"0",NA,NA,0,"Nordeste"
"8724","5",0,61,2,3,"0",NA,NA,NA,"Norte"
"8725","5",1,22,3,5,"1",1,NA,1,"Sudeste"
"8726","5",1,64,3,1,"0",NA,NA,1,"Norte"
"8727","5",0,52,2,1,"1",1,NA,1,"Centro-Oeste"
"8728","5",1,20,2,1,"1",3,NA,NA,"Sul"
"8729","5",0,63,2,4,"0",NA,NA,NA,"Nordeste"
"8730","5",0,62,3,5,"0",NA,NA,0,"Nordeste"
"8731","5",0,62,2,5,"1",1,NA,1,"Nordeste"
"8732","5",1,22,3,3,"0",NA,NA,NA,"Sul"
"8733","5",0,63,3,1,"1",1,NA,1,"Centro-Oeste"
"8734","5",0,61,3,2,"0",NA,NA,0,"Nordeste"
"8735","5",0,60,2,2,"1",2,NA,0,"Nordeste"
"8736","5",0,67,1,3,"2",NA,2,0,"Nordeste"
"8737","5",0,45,3,4,"1",1,NA,1,"Centro-Oeste"
"8738","5",0,61,3,5,"0",NA,NA,0,"Nordeste"
"8739","5",1,63,3,4,"1",2,NA,0,"Norte"
"8740","5",0,64,2,5,"2",NA,2,0,"Nordeste"
"8741","5",0,68,3,NA,"2",NA,2,0,"Centro-Oeste"
"8742","5",0,62,2,4,"2",NA,2,0,"Centro-Oeste"
"8743","5",0,54,2,5,"2",NA,3,NA,"Centro-Oeste"
"8744","5",1,61,2,5,"2",NA,2,0,"Nordeste"
"8745","5",1,19,2,5,"0",NA,NA,0,"Nordeste"
"8746","5",0,60,2,5,"1",2,NA,0,"Nordeste"
"8747","5",0,66,2,5,"2",NA,2,0,"Nordeste"
"8748","5",0,60,2,5,"1",2,NA,0,"Nordeste"
"8749","5",0,61,3,1,"2",NA,1,1,"Nordeste"
"8750","5",0,50,3,5,"1",3,NA,NA,"Norte"
"8751","5",0,64,3,5,"1",3,NA,NA,"Nordeste"
"8752","5",0,65,2,5,"1",2,NA,0,"Nordeste"
"8753","5",0,63,3,3,"2",NA,1,1,"Centro-Oeste"
"8754","5",1,22,2,2,"2",NA,2,0,"Sudeste"
"8755","5",1,20,2,5,"1",3,NA,NA,"Sudeste"
"8756","5",0,60,2,5,"2",NA,4,NA,"Nordeste"
"8757","5",0,62,3,5,"0",NA,NA,0,"Centro-Oeste"
"8758","5",0,63,3,3,"0",NA,NA,1,"Sudeste"
"8759","5",0,45,2,3,"0",NA,NA,NA,"Centro-Oeste"
"8760","5",0,61,2,5,"2",NA,2,0,"Sudeste"
"8761","5",1,66,3,5,"0",NA,NA,0,"Norte"
"8762","5",0,60,3,5,"2",NA,2,0,"Nordeste"
"8763","5",1,23,2,3,"1",1,NA,1,"Sudeste"
"8764","5",1,21,2,5,"1",4,NA,NA,"Sudeste"
"8765","5",0,23,2,5,"0",NA,NA,NA,"Centro-Oeste"
"8766","5",0,63,2,5,"0",NA,NA,0,"Nordeste"
"8767","5",0,19,2,2,"2",NA,3,NA,"Centro-Oeste"
"8768","5",1,63,2,3,"2",NA,2,0,"Nordeste"
"8769","5",0,24,3,5,"1",3,NA,NA,"Centro-Oeste"
"8770","5",0,51,2,5,"2",NA,2,0,"Centro-Oeste"
"8771","5",1,66,2,5,"1",2,NA,0,"Norte"
"8772","5",0,45,3,5,"1",2,NA,0,"Centro-Oeste"
"8773","5",1,67,1,5,"1",4,NA,NA,"Nordeste"
"8774","5",1,19,2,5,"0",NA,NA,0,"Sudeste"
"8775","5",0,60,2,5,"0",NA,NA,0,"Sudeste"
"8776","5",0,65,2,1,"0",NA,NA,1,"Sudeste"
"8777","5",0,63,3,1,"1",1,NA,1,"Nordeste"
"8778","5",1,22,3,5,"0",NA,NA,NA,"Sudeste"
"8779","5",0,60,2,5,"1",2,NA,0,"Nordeste"
"8780","5",1,24,2,5,"2",NA,2,0,"Sudeste"
"8781","5",1,18,2,5,"1",2,NA,0,"Sul"
"8782","5",0,66,2,3,"0",NA,NA,NA,"Norte"
"8783","5",0,62,2,5,"0",NA,NA,0,"Sudeste"
"8784","5",0,66,3,5,"2",NA,2,0,"Nordeste"
"8785","5",0,60,3,5,"2",NA,2,0,"Nordeste"
"8786","5",0,60,2,3,"2",NA,3,NA,"Nordeste"
"8787","5",0,62,2,1,"0",NA,NA,1,"Sudeste"
"8788","5",0,51,3,4,"2",NA,2,0,"Centro-Oeste"
"8789","5",1,23,2,4,"1",1,NA,1,"Sudeste"
"8790","5",0,45,3,4,"0",NA,NA,NA,"Norte"
"8791","5",0,62,3,2,"1",1,NA,1,"Sudeste"
"8792","5",0,23,3,5,"2",NA,2,0,"Centro-Oeste"
"8793","5",0,63,3,1,"0",NA,NA,NA,"Nordeste"
"8794","5",0,65,2,1,"0",NA,NA,1,"Sudeste"
"8795","5",0,60,3,2,"0",NA,NA,NA,"Nordeste"
"8796","5",1,22,2,5,"2",NA,2,0,"Nordeste"
"8797","5",1,19,2,5,"2",NA,2,0,"Sudeste"
"8798","5",1,19,2,5,"2",NA,2,0,"Sul"
"8799","5",1,22,2,5,"0",NA,NA,NA,"Sudeste"
"8800","5",1,20,2,3,"2",NA,1,1,"Nordeste"
"8801","5",0,22,2,3,"0",NA,NA,NA,"Centro-Oeste"
"8802","5",0,61,2,5,"2",NA,2,0,"Nordeste"
"8803","5",0,47,2,5,"2",NA,2,0,"Centro-Oeste"
"8804","5",0,63,3,1,"1",1,NA,1,"Sudeste"
"8805","5",0,22,3,5,"1",1,NA,1,"Centro-Oeste"
"8806","5",1,22,2,NA,"0",NA,NA,NA,"Nordeste"
"8807","5",1,18,2,1,"2",NA,4,NA,"Sudeste"
